Date,Close,Ticker
29-04-2022,20.3176136,X
02-05-2022,20.2720623,X
04-05-2022,20.04428291,X
05-05-2022,20.08984184,X
06-05-2022,19.77095413,X
09-05-2022,19.77095413,X
10-05-2022,19.54317856,X
11-05-2022,19.49762535,X
12-05-2022,19.26984596,X
13-05-2022,19.40651512,X
16-05-2022,19.45207024,X
17-05-2022,19.58873177,X
18-05-2022,19.63428879,X
19-05-2022,19.49762535,X
20-05-2022,19.58873177,X
23-05-2022,19.49762535,X
24-05-2022,19.63428879,X
25-05-2022,19.40651512,X
26-05-2022,19.36095619,X
27-05-2022,19.31540298,X
30-05-2022,19.36095619,X
31-05-2022,19.31540298,X
01-06-2022,19.36095619,X
02-06-2022,19.54317856,X
03-06-2022,19.49762535,X
06-06-2022,19.36095619,X
07-06-2022,19.36095619,X
08-06-2022,19.36095619,X
09-06-2022,19.31540298,X
10-06-2022,19.26984596,X
13-06-2022,18.95096016,X
14-06-2022,18.90540886,X
15-06-2022,18.90540886,X
16-06-2022,18.40429878,X
17-06-2022,18.03985596,X
20-06-2022,17.76652527,X
21-06-2022,18.1765213,X
22-06-2022,18.13096809,X
23-06-2022,18.08541107,X
24-06-2022,17.99430275,X
27-06-2022,17.99430275,X
28-06-2022,17.90319061,X
29-06-2022,17.90319061,X
30-06-2022,17.90319061,X
01-07-2022,18.1765213,X
04-07-2022,17.99430275,X
05-07-2022,18.13096809,X
06-07-2022,18.1765213,X
07-07-2022,18.1765213,X
08-07-2022,18.1765213,X
11-07-2022,18.35874557,X
12-07-2022,18.40429878,X
13-07-2022,18.31318855,X
14-07-2022,18.22208023,X
15-07-2022,18.31318855,X
18-07-2022,18.4498539,X
19-07-2022,18.63207626,X
20-07-2022,18.81429672,X
21-07-2022,18.72318649,X
22-07-2022,18.90540886,X
25-07-2022,18.72318649,X
26-07-2022,18.58651924,X
27-07-2022,18.49540901,X
28-07-2022,18.58651924,X
29-07-2022,18.76873779,X
01-08-2022,19.08762741,X
02-08-2022,19.36095619,X
03-08-2022,19.40651512,X
04-08-2022,19.40651512,X
05-08-2022,19.36095619,X
08-08-2022,19.45207024,X
10-08-2022,19.45207024,X
11-08-2022,19.31540298,X
12-08-2022,19.45207024,X
16-08-2022,19.45207024,X
17-08-2022,19.45207024,X
18-08-2022,19.49762535,X
19-08-2022,19.36095619,X
22-08-2022,19.08762741,X
23-08-2022,19.08762741,X
24-08-2022,19.17873573,X
25-08-2022,19.22429276,X
26-08-2022,19.36095619,X
29-08-2022,19.45207024,X
30-08-2022,19.49762535,X
01-09-2022,19.77095413,X
02-09-2022,19.99873352,X
05-09-2022,20.13539696,X
06-09-2022,20.40872955,X
07-09-2022,20.72761345,X
08-09-2022,20.72761345,X
09-09-2022,20.81872559,X
12-09-2022,20.90983582,X
13-09-2022,21.04649925,X
14-09-2022,20.81872559,X
15-09-2022,20.89367676,X
16-09-2022,20.61259651,X
19-09-2022,20.23782539,X
20-09-2022,20.28467178,X
21-09-2022,20.1441288,X
22-09-2022,20.09728432,X
23-09-2022,19.95674515,X
26-09-2022,19.58196831,X
27-09-2022,19.81620216,X
28-09-2022,19.90989494,X
29-09-2022,20.00359154,X
30-09-2022,19.90989494,X
03-10-2022,19.90989494,X
04-10-2022,20.00359154,X
06-10-2022,20.05043793,X
07-10-2022,20.00359154,X
10-10-2022,20.05043793,X
11-10-2022,20.00359154,X
12-10-2022,20.00359154,X
13-10-2022,20.05043793,X
14-10-2022,20.05043793,X
17-10-2022,19.95674515,X
18-10-2022,20.05043793,X
19-10-2022,20.09728432,X
20-10-2022,19.95674515,X
21-10-2022,20.00359154,X
24-10-2022,20.23782539,X
25-10-2022,20.56575394,X
27-10-2022,20.89367676,X
28-10-2022,20.94052505,X
31-10-2022,21.22160912,X
01-11-2022,21.12791443,X
02-11-2022,21.22160912,X
03-11-2022,21.36214828,X
04-11-2022,22.20539284,X
07-11-2022,23.14232826,X
09-11-2022,23.5171032,X
10-11-2022,22.90809441,X
11-11-2022,22.95493889,X
14-11-2022,23.23601723,X
15-11-2022,23.61079788,X
16-11-2022,25.25043488,X
17-11-2022,26.94023514,X
18-11-2022,26.55399323,X
21-11-2022,27.13335419,X
22-11-2022,27.95411301,X
23-11-2022,28.24379349,X
24-11-2022,29.83703232,X
25-11-2022,30.70607185,X
28-11-2022,32.39587021,X
29-11-2022,34.08567429,X
30-11-2022,31.67167473,X
01-12-2022,33.02351379,X
02-12-2022,33.31318665,X
05-12-2022,32.49243164,X
06-12-2022,31.86479187,X
07-12-2022,31.91307259,X
08-12-2022,31.09231186,X
09-12-2022,29.98187065,X
12-12-2022,32.25103378,X
13-12-2022,32.63726807,X
14-12-2022,32.78211594,X
15-12-2022,31.76823235,X
16-12-2022,30.99575043,X
19-12-2022,31.71995163,X
20-12-2022,34.42363739,X
21-12-2022,31.18887138,X
22-12-2022,30.17499161,X
23-12-2022,26.89195251,X
26-12-2022,29.30595207,X
27-12-2022,30.99575043,X
28-12-2022,31.38199234,X
29-12-2022,31.5751152,X
30-12-2022,31.43026924,X
02-01-2023,31.76823235,X
03-01-2023,32.68555069,X
04-01-2023,32.10619354,X
05-01-2023,31.62338829,X
06-01-2023,31.5751152,X
09-01-2023,31.5751152,X
10-01-2023,31.04403496,X
11-01-2023,31.04403496,X
12-01-2023,31.62338829,X
13-01-2023,32.78211594,X
16-01-2023,32.00963593,X
17-01-2023,31.5751152,X
18-01-2023,31.91307259,X
19-01-2023,32.00963593,X
20-01-2023,31.96135139,X
23-01-2023,31.71995163,X
24-01-2023,31.47855186,X
25-01-2023,30.85091209,X
27-01-2023,30.22327232,X
30-01-2023,30.12671471,X
31-01-2023,31.91307259,X
01-02-2023,30.41639328,X
02-02-2023,30.46467018,X
03-02-2023,30.07843208,X
06-02-2023,29.16111183,X
07-02-2023,28.87143326,X
08-02-2023,29.30595207,X
09-02-2023,29.06455231,X
10-02-2023,29.06455231,X
13-02-2023,28.91971397,X
14-02-2023,28.14723206,X
15-02-2023,28.77487183,X
16-02-2023,27.95411301,X
17-02-2023,27.76099586,X
20-02-2023,27.51959229,X
21-02-2023,27.27819252,X
22-02-2023,26.94023514,X
23-02-2023,26.79539108,X
24-02-2023,26.89195251,X
27-02-2023,26.16775322,X
28-02-2023,26.02291489,X
01-03-2023,26.36087227,X
02-03-2023,27.51959229,X
03-03-2023,27.22991371,X
06-03-2023,27.22991371,X
08-03-2023,27.08507347,X
09-03-2023,26.89195251,X
10-03-2023,27.03679466,X
13-03-2023,26.45743179,X
14-03-2023,26.16775322,X
15-03-2023,26.0711937,X
16-03-2023,26.1194725,X
17-03-2023,26.0711937,X
20-03-2023,25.78151703,X
21-03-2023,25.87807465,X
22-03-2023,26.02291489,X
23-03-2023,25.87807465,X
24-03-2023,25.63667107,X
27-03-2023,25.0090332,X
28-03-2023,24.6227951,X
29-03-2023,25.44355392,X
31-03-2023,25.6849556,X
03-04-2023,26.84367371,X
05-04-2023,26.45743179,X
06-04-2023,26.50571632,X
10-04-2023,26.60227394,X
11-04-2023,26.65055466,X
12-04-2023,26.40915489,X
13-04-2023,26.55399323,X
17-04-2023,26.60227394,X
18-04-2023,27.27819252,X
19-04-2023,26.89195251,X
20-04-2023,27.22991371,X
21-04-2023,27.08507347,X
24-04-2023,28.53347206,X
25-04-2023,29.74047089,X
26-04-2023,29.20939255,X
27-04-2023,30.36811256,X
28-04-2023,30.65779305,X
02-05-2023,32.39587021,X
03-05-2023,34.23051453,X
04-05-2023,33.02351379,X
05-05-2023,33.65114975,X
08-05-2023,33.65114975,X
09-05-2023,31.76823235,X
10-05-2023,31.71995163,X
11-05-2023,32.54071426,X
12-05-2023,32.20275116,X
15-05-2023,32.29930878,X
16-05-2023,32.39587021,X
17-05-2023,32.83039474,X
18-05-2023,32.73383331,X
19-05-2023,32.34759521,X
22-05-2023,32.20275116,X
23-05-2023,32.20275116,X
24-05-2023,32.68555069,X
25-05-2023,30.89919281,X
26-05-2023,30.80263138,X
29-05-2023,31.33371162,X
30-05-2023,30.89919281,X
31-05-2023,31.09231186,X
01-06-2023,31.04403496,X
02-06-2023,30.89919281,X
05-06-2023,30.70607185,X
06-06-2023,31.18887138,X
07-06-2023,32.68555069,X
08-06-2023,32.25103378,X
09-06-2023,32.00963593,X
12-06-2023,31.91307259,X
13-06-2023,31.86479187,X
14-06-2023,31.91307259,X
15-06-2023,31.71995163,X
16-06-2023,31.81651115,X
19-06-2023,31.86479187,X
20-06-2023,31.96135139,X
21-06-2023,31.91307259,X
22-06-2023,31.67167473,X
23-06-2023,31.14059258,X
26-06-2023,31.23715401,X
27-06-2023,31.5751152,X
28-06-2023,31.52683449,X
30-06-2023,31.5751152,X
03-07-2023,31.62338829,X
04-07-2023,31.96135139,X
05-07-2023,32.29930878,X
06-07-2023,32.20275116,X
07-07-2023,31.96135139,X
10-07-2023,31.81651115,X
11-07-2023,31.76823235,X
12-07-2023,31.81651115,X
13-07-2023,31.43026924,X
14-07-2023,31.43026924,X
17-07-2023,31.38199234,X
18-07-2023,31.47855186,X
19-07-2023,31.71995163,X
20-07-2023,32.10619354,X
21-07-2023,33.74771118,X
24-07-2023,33.89255142,X
25-07-2023,33.26491165,X
26-07-2023,34.03739548,X
27-07-2023,33.65114975,X
28-07-2023,33.84427261,X
31-07-2023,36.88591003,X
01-08-2023,39.10678864,X
02-08-2023,38.33430862,X
03-08-2023,43.16230774,X
04-08-2023,43.50026703,X
07-08-2023,48.03858948,X
08-08-2023,48.569664,X
09-08-2023,47.26610947,X
10-08-2023,47.748909,X
11-08-2023,47.21782684,X
14-08-2023,49.10074234,X
16-08-2023,49.48699188,X
17-08-2023,46.01082993,X
18-08-2023,45.62458801,X
21-08-2023,46.10739517,X
22-08-2023,46.20394516,X
23-08-2023,46.10739517,X
24-08-2023,46.92814636,X
25-08-2023,46.73503113,X
28-08-2023,47.02471161,X
29-08-2023,47.79718781,X
30-08-2023,48.08686829,X
31-08-2023,48.47311401,X
01-09-2023,53.83218384,X
04-09-2023,64.40550232,X
05-09-2023,69.7645874,X
06-09-2023,66.38498688,X
07-09-2023,70.63362122,X
08-09-2023,74.44773865,X
11-09-2023,81.8345871,X
12-09-2023,79.95166016,X
13-09-2023,76.18582153,X
14-09-2023,78.45498657,X
15-09-2023,77.28619385,X
18-09-2023,74.60771179,X
20-09-2023,75.19210815,X
21-09-2023,72.51363373,X
22-09-2023,73.14672089,X
25-09-2023,74.80252075,X
26-09-2023,73.97462463,X
27-09-2023,73.4389267,X
28-09-2023,72.90322876,X
29-09-2023,74.559021,X
03-10-2023,74.60771179,X
04-10-2023,73.09803009,X
05-10-2023,72.41623688,X
06-10-2023,72.90322876,X
09-10-2023,69.29946136,X
10-10-2023,73.68242645,X
11-10-2023,73.63372803,X
12-10-2023,73.14672089,X
13-10-2023,74.60771179,X
16-10-2023,74.31552887,X
17-10-2023,77.09140015,X
18-10-2023,75.48431396,X
19-10-2023,75.58170319,X
20-10-2023,75.04601288,X
23-10-2023,70.32215118,X
25-10-2023,68.47156525,X
26-10-2023,68.3741684,X
27-10-2023,70.07865906,X
30-10-2023,70.85784912,X
31-10-2023,70.71174622,X
01-11-2023,71.05264282,X
02-11-2023,71.15005493,X
03-11-2023,70.27345276,X
06-11-2023,70.90655518,X
07-11-2023,71.15005493,X
08-11-2023,73.63372803,X
09-11-2023,72.65973663,X
10-11-2023,72.95510101,X
13-11-2023,72.51205444,X
15-11-2023,72.36436462,X
16-11-2023,71.97055054,X
17-11-2023,75.71183777,X
20-11-2023,74.92419434,X
21-11-2023,75.66261292,X
22-11-2023,75.5149231,X
23-11-2023,75.31801605,X
24-11-2023,74.92419434,X
28-11-2023,74.43191528,X
29-11-2023,74.13655853,X
30-11-2023,73.49660492,X
01-12-2023,74.23501587,X
04-12-2023,75.21956635,X
05-12-2023,74.97342682,X
06-12-2023,74.62883759,X
07-12-2023,74.87496948,X
08-12-2023,75.41647339,X
11-12-2023,80.92993927,X
12-12-2023,81.76682281,X
13-12-2023,82.20986938,X
14-12-2023,91.2184906,X
15-12-2023,93.23680878,X
18-12-2023,92.89221954,X
19-12-2023,98.55338287,X
20-12-2023,91.02157593,X
21-12-2023,97.32269287,X
22-12-2023,96.23968506,X
26-12-2023,95.89509583,X
27-12-2023,95.2059021,X
28-12-2023,94.9597702,X
29-12-2023,97.81496429,X
01-01-2024,98.84874725,X
02-01-2024,98.45493317,X
03-01-2024,99.34101868,X
04-01-2024,99.73484802,X
05-01-2024,99.19333649,X
08-01-2024,98.40569305,X
09-01-2024,98.55338287,X
10-01-2024,101.4578094,X
11-01-2024,105.1990891,X
12-01-2024,111.6478882,X
15-01-2024,111.6478882,X
16-01-2024,139.6583252,X
17-01-2024,146.7962952,X
18-01-2024,143.9903259,X
19-01-2024,157.7740021,X
23-01-2024,158.8078003,X
24-01-2024,169.2440033,X
25-01-2024,171.1638947,X
29-01-2024,168.2102356,X
30-01-2024,164.0751343,X
31-01-2024,172.4438019,X
01-02-2024,167.2749176,X
02-02-2024,166.3395844,X
05-02-2024,158.0693817,X
06-02-2024,158.4139557,X
07-02-2024,159.9892426,X
08-02-2024,159.4477386,X
09-02-2024,151.3252258,X
12-02-2024,130.8958282,X
13-02-2024,151.079071,X
14-02-2024,151.9159546,X
15-02-2024,156.4448853,X
16-02-2024,153.0481873,X
19-02-2024,156.1987305,X
20-02-2024,156.0510559,X
21-02-2024,151.8174896,X
22-02-2024,149.8483887,X
23-02-2024,150.8329468,X
26-02-2024,149.9468536,X
27-02-2024,149.2576752,X
28-02-2024,145.1225586,X
29-02-2024,144.482605,X
01-03-2024,145.1225586,X
04-03-2024,143.3011475,X
05-03-2024,142.8088684,X
06-03-2024,138.3291626,X
07-03-2024,141.4797211,X
11-03-2024,138.9199066,X
12-03-2024,134.6371155,X
13-03-2024,122.3302536,X
14-03-2024,138.0830383,X
15-03-2024,134.8340302,X
18-03-2024,132.8649139,X
19-03-2024,133.1110687,X
20-03-2024,131.1419525,X
21-03-2024,133.1602783,X
22-03-2024,138.7722168,X
26-03-2024,143.4488373,X
27-03-2024,140.642868,X
28-03-2024,140.150589,X
01-04-2024,142.5627441,X
02-04-2024,143.8426361,X
03-04-2024,143.0550079,X
04-04-2024,141.5289612,X
05-04-2024,145.5656128,X
08-04-2024,145.2210236,X
09-04-2024,144.9256439,X
10-04-2024,144.4333801,X
12-04-2024,143.0550079,X
15-04-2024,138.0830383,X
16-04-2024,139.5106201,X
18-04-2024,139.7567749,X
19-04-2024,138.8214417,X
22-04-2024,141.8735657,X
23-04-2024,145.4671631,X
24-04-2024,146.6978455,X
25-04-2024,147.9285126,X
26-04-2024,155.608017,X
29-04-2024,158.4139557,X
30-04-2024,154.8203735,X
02-05-2024,156.4448853,X
03-05-2024,154.574234,X
06-05-2024,153.2451019,X
07-05-2024,147.4854736,X
08-05-2024,149.8976288,X
09-05-2024,144.7779846,X
10-05-2024,145.7625275,X
13-05-2024,143.6457367,X
14-05-2024,154.8695984,X
15-05-2024,153.0481873,X
16-05-2024,155.2141724,X
17-05-2024,166.3888245,X
21-05-2024,176.6773529,X
22-05-2024,172.9360809,X
23-05-2024,183.6184387,X
24-05-2024,181.1570587,X
27-05-2024,181.6985626,X
28-05-2024,177.4650116,X
29-05-2024,177.5142365,X
30-05-2024,173.8714142,X
31-05-2024,175.0528717,X
03-06-2024,186.0305786,X
04-06-2024,162.4013977,X
05-06-2024,163.8782196,X
06-06-2024,170.3762665,X
07-06-2024,170.9177551,X
10-06-2024,170.3368683,X
11-06-2024,173.4775696,X
12-06-2024,174.9445496,X
13-06-2024,172.424118,X
14-06-2024,172.0992126,X
18-06-2024,172.995163,X
19-06-2024,170.5436249,X
20-06-2024,169.6378326,X
21-06-2024,173.5957184,X
24-06-2024,174.1372223,X
25-06-2024,172.896698,X
26-06-2024,172.335495,X
27-06-2024,170.4943848,X
28-06-2024,171.1245117,X
01-07-2024,169.1061707,X
02-07-2024,169.3129425,X
03-07-2024,173.7532501,X
04-07-2024,174.9741058,X
05-07-2024,185.321701,X
08-07-2024,198.8986359,X
09-07-2024,192.8239746,X
10-07-2024,200.5625305,X
11-07-2024,202.7974548,X
12-07-2024,214.0705414,X
15-07-2024,212.9777069,X
16-07-2024,208.8327332,X
18-07-2024,202.6399384,X
19-07-2024,202.5906982,X
22-07-2024,201.4190979,X
23-07-2024,191.1403961,X
24-07-2024,189.2992859,X
25-07-2024,180.7238617,X
26-07-2024,180.6057129,X
29-07-2024,192.2529449,X
30-07-2024,192.4400177,X
31-07-2024,190.657959,X
01-08-2024,186.8477631,X
02-08-2024,189.3583527,X
05-08-2024,176.6084595,X
06-08-2024,173.6351013,X
07-08-2024,179.591629,X
08-08-2024,178.124649,X
09-08-2024,177.0121002,X
12-08-2024,181.7084198,X
13-08-2024,178.8433838,X
14-08-2024,176.2933807,X
16-08-2024,176.0078735,X
19-08-2024,177.3862305,X
20-08-2024,177.1302795,X
21-08-2024,177.7406769,X
22-08-2024,179.3319702,X
23-08-2024,181.2790985,X
26-08-2024,178.9465027,X
27-08-2024,178.7488251,X
28-08-2024,178.8575592,X
29-08-2024,177.8493958,X
30-08-2024,176.5447235,X
02-09-2024,175.4772797,X
03-09-2024,176.3865967,X
04-09-2024,173.9749451,X
05-09-2024,171.464447,X
06-09-2024,167.8766327,X
09-09-2024,166.3742828,X
10-09-2024,167.7777863,X
11-09-2024,163.9527588,X
12-09-2024,165.0794983,X
13-09-2024,165.306839,X
16-09-2024,162.055069,X
17-09-2024,158.7341003,X
18-09-2024,156.717804,X
19-09-2024,153.4462585,X
20-09-2024,159.5544434,X
23-09-2024,157.7061768,X
24-09-2024,156.8957214,X
25-09-2024,155.1166229,X
26-09-2024,155.0276794,X
27-09-2024,154.9881287,X
30-09-2024,156.875946,X
01-10-2024,153.535202,X
03-10-2024,149.8386688,X
04-10-2024,150.3032074,X
07-10-2024,142.6728973,X
08-10-2024,150.0561066,X
09-10-2024,151.6968079,X
10-10-2024,149.670639,X
11-10-2024,150.629364,X
14-10-2024,149.591568,X
15-10-2024,149.3444824,X
16-10-2024,149.0084229,X
17-10-2024,147.3874664,X
18-10-2024,145.9641876,X
21-10-2024,143.0089417,X
22-10-2024,136.080368,X
23-10-2024,137.8001709,X
24-10-2024,137.4147034,X
25-10-2024,132.8681335,X
28-10-2024,141.8129883,X
29-10-2024,141.8624268,X
30-10-2024,153.7427673,X
31-10-2024,154.1480103,X
01-11-2024,156.2730255,X
04-11-2024,151.45961,X
05-11-2024,149.6805267,X
06-11-2024,152.2206573,X
07-11-2024,152.1119385,X
08-11-2024,146.814209,X
11-11-2024,145.6874542,X
12-11-2024,144.4154358,X
13-11-2024,138.7509003,X
14-11-2024,138.7906647,X
18-11-2024,137.429184,X
19-11-2024,144.2762909,X
21-11-2024,140.788147,X
22-11-2024,141.265152,X
25-11-2024,145.3992615,X
26-11-2024,145.7769012,X
27-11-2024,149.5532532,X
28-11-2024,152.4451294,X
29-11-2024,148.4104004,X
02-12-2024,146.3632202,X
03-12-2024,147.2774963,X
04-12-2024,150.1097565,X
05-12-2024,149.901062,X
06-12-2024,157.0164948,X
09-12-2024,158.2090302,X
10-12-2024,155.8736572,X
11-12-2024,163.8834839,X
12-12-2024,161.7170563,X
13-12-2024,158.3282928,X
16-12-2024,157.9506531,X
17-12-2024,155.684845,X
18-12-2024,152.3954468,X
19-12-2024,151.8886108,X
20-12-2024,147.4861908,X
23-12-2024,146.8700409,X
24-12-2024,146.939621,X
26-12-2024,145.975647,X
27-12-2024,145.3098297,X
30-12-2024,152.3954468,X
31-12-2024,148.1122589,X
01-01-2025,149.4141235,X
02-01-2025,151.0935974,X
03-01-2025,152.7432556,X
06-01-2025,144.514801,X
07-01-2025,145.0912018,X
08-01-2025,142.8750763,X
09-01-2025,139.5856934,X
10-01-2025,134.8652496,X
13-01-2025,127.6405029,X
14-01-2025,134.7062531,X
15-01-2025,136.7037354,X
16-01-2025,142.0899963,X
17-01-2025,145.280014,X
20-01-2025,145.7868347,X
21-01-2025,141.5036621,X
22-01-2025,139.3769836,X
23-01-2025,140.4900055,X
24-01-2025,139.804306,X
27-01-2025,136.1969147,X
28-01-2025,136.9621277,X
29-01-2025,140.8477631,X
30-01-2025,147.307312,X
31-01-2025,150.0004425,X
01-02-2025,140.3409576,X
03-02-2025,135.988205,X
04-02-2025,136.9819794,X
05-02-2025,137.0714264,X
06-02-2025,135.4615173,X
07-02-2025,132.5994263,X
10-02-2025,130.2342529,X
11-02-2025,125.4641342,X
12-02-2025,124.5697327,X
13-02-2025,125.7821426,X
14-02-2025,120.9921417,X
17-02-2025,121.0219574,X
18-02-2025,118.5275803,X
19-02-2025,123.4964523,X
20-02-2025,124.0032806,X
21-02-2025,124.3312302,X
24-02-2025,122.7014389,X
25-02-2025,122.4927444,X
27-02-2025,119.6107941,X
28-02-2025,111.7202148,X
03-03-2025,110.4382477,X
04-03-2025,113.876709,X
05-03-2025,116.9971695,X
06-03-2025,119.8393631,X
07-03-2025,122.6517487,X
10-03-2025,119.0045929,X
11-03-2025,118.5573959,X
12-03-2025,118.4580154,X
13-03-2025,116.9574203,X
17-03-2025,118.0306931,X
18-03-2025,118.0306931,X
19-03-2025,127.3125534,X
20-03-2025,127.7200089,X
21-03-2025,129.6600037,X
24-03-2025,132.8000031,X
25-03-2025,129.4100037,X
26-03-2025,128.3899994,X
27-03-2025,124.3399963,X
28-03-2025,124.4199982,X
01-04-2025,124.3799973,X
02-04-2025,127.4800034,X
03-04-2025,129.1600037,X
04-04-2025,124.8399963,X
07-04-2025,122.4199982,X
08-04-2025,124.4100037,X
09-04-2025,123.0599976,X
11-04-2025,124.1100006,X
15-04-2025,128.2700043,X
16-04-2025,129.0599976,X
17-04-2025,129.4799957,X
21-04-2025,131.4299927,X
22-04-2025,132.3099976,X
23-04-2025,134.3600006,X
24-04-2025,133.4199982,X
25-04-2025,128.8000031,X
28-04-2025,127.1699982,X
29-04-2025,126.9300003,X
30-04-2025,124.4700012,X
02-05-2025,124.2900009,X
05-05-2025,125.0100021,X
06-05-2025,120.3700027,X
07-05-2025,121.25,X
08-05-2025,118.9400024,X
09-05-2025,116.4199982,X
12-05-2025,125.5299988,X
13-05-2025,124.7600021,X
14-05-2025,129.9600067,X
15-05-2025,130.2400055,X
16-05-2025,138.6100006,X
19-05-2025,141.4900055,X
20-05-2025,136.7100067,X
21-05-2025,138.0800018,X
22-05-2025,136.8300018,X
23-05-2025,136.7100067,X
26-05-2025,140.1799927,X
27-05-2025,139.6499939,X
28-05-2025,140.3399963,X
29-05-2025,139.9600067,X
30-05-2025,138.9499969,X
02-06-2025,142.0200043,X
03-06-2025,140.8099976,X
04-06-2025,144.9499969,X
05-06-2025,145.2700043,X
06-06-2025,146.4100037,X
09-06-2025,146.9600067,X
10-06-2025,145.2299957,X
11-06-2025,145.4499969,X
12-06-2025,140.4700012,X
13-06-2025,138.3300018,X
16-06-2025,139.9400024,X
17-06-2025,137.8300018,X
18-06-2025,136.0200043,X
19-06-2025,132.3500061,X
20-06-2025,134.1999969,X
23-06-2025,136.9799957,X
24-06-2025,138.6199951,X
25-06-2025,139.5700073,X
26-06-2025,139.8699951,X
27-06-2025,139.9900055,X
30-06-2025,141.7200012,X
01-07-2025,141.5,X
02-07-2025,140.3099976,X
03-07-2025,139.6999969,X
04-07-2025,139.2400055,X
07-07-2025,138.5399933,X
08-07-2025,138.1999969,X
09-07-2025,137.5899963,X
10-07-2025,137.1300049,X
11-07-2025,135.2799988,X
14-07-2025,134.1100006,X
15-07-2025,135.2899933,X
16-07-2025,135.4499969,X
17-07-2025,134.9100037,X
18-07-2025,133.8399963,X
21-07-2025,134.3699951,X
22-07-2025,130.7700043,X
23-07-2025,134.8500061,X
24-07-2025,135.6499939,X
25-07-2025,132.0299988,X
28-07-2025,130.9199982,X
29-07-2025,132.2200012,X
30-07-2025,131.3999939,X
31-07-2025,128.3399963,X
01-08-2025,126.8899994,X
04-08-2025,129.7400055,X
05-08-2025,128.3600006,X
06-08-2025,127.5199966,X
07-08-2025,127.25,X
08-08-2025,125.2799988,X
11-08-2025,126.8199997,X
12-08-2025,125.0299988,X
13-08-2025,125.6500015,X
14-08-2025,124.5,X
18-08-2025,124.7699966,X
19-08-2025,126.8000031,X
20-08-2025,126.7300034,X
21-08-2025,125.4400024,X
22-08-2025,124.9800034,X
25-08-2025,124.3600006,X
26-08-2025,121.1999969,X
31-08-2020,512.1436768,Y
01-09-2020,527.6807251,Y
02-09-2020,528.9794922,Y
03-09-2020,556.5420532,Y
04-09-2020,547.4506836,Y
07-09-2020,524.6021729,Y
08-09-2020,517.9160156,Y
09-09-2020,514.4526978,Y
10-09-2020,525.8048096,Y
11-09-2020,527.5845947,Y
14-09-2020,525.7567139,Y
15-09-2020,521.7641602,Y
16-09-2020,521.8123169,Y
17-09-2020,527.4883423,Y
18-09-2020,520.0805664,Y
21-09-2020,488.477478,Y
22-09-2020,485.2546387,Y
23-09-2020,474.8164673,Y
24-09-2020,470.102478,Y
25-09-2020,490.449646,Y
28-09-2020,497.3763733,Y
29-09-2020,484.1482544,Y
30-09-2020,480.9735718,Y
01-10-2020,489.7762451,Y
05-10-2020,484.4368896,Y
06-10-2020,486.4091187,Y
07-10-2020,485.8799438,Y
08-10-2020,469.7176514,Y
09-10-2020,453.362915,Y
12-10-2020,456.6819763,Y
13-10-2020,451.1502075,Y
14-10-2020,471.2088013,Y
15-10-2020,456.1047668,Y
16-10-2020,458.9908447,Y
19-10-2020,457.7882996,Y
20-10-2020,459.7604675,Y
21-10-2020,447.6387329,Y
22-10-2020,448.5046082,Y
23-10-2020,454.8540649,Y
26-10-2020,458.8465576,Y
27-10-2020,479.8190918,Y
28-10-2020,474.1430359,Y
29-10-2020,473.3253174,Y
30-10-2020,474.1430359,Y
02-11-2020,475.0089111,Y
03-11-2020,470.9201965,Y
04-11-2020,474.0468445,Y
05-11-2020,487.2268372,Y
06-11-2020,485.0622253,Y
09-11-2020,490.4978027,Y
10-11-2020,479.4823914,Y
11-11-2020,484.3406982,Y
12-11-2020,489.4395142,Y
13-11-2020,493.7687378,Y
14-11-2020,496.5587158,Y
17-11-2020,498.6270752,Y
18-11-2020,497.2801819,Y
19-11-2020,496.0295105,Y
20-11-2020,499.3485107,Y
23-11-2020,501.849884,Y
24-11-2020,506.8524475,Y
25-11-2020,495.2598877,Y
26-11-2020,500.1182251,Y
27-11-2020,517.5792847,Y
01-12-2020,509.2095642,Y
02-12-2020,518.7818604,Y
03-12-2020,529.508667,Y
04-12-2020,542.1113892,Y
07-12-2020,546.2962646,Y
08-12-2020,541.3898926,Y
09-12-2020,544.0354004,Y
10-12-2020,557.8889771,Y
11-12-2020,554.5218506,Y
14-12-2020,555.098999,Y
15-12-2020,549.6152954,Y
16-12-2020,561.4484253,Y
17-12-2020,555.3875732,Y
18-12-2020,551.7799072,Y
21-12-2020,541.3898926,Y
22-12-2020,554.1369629,Y
23-12-2020,582.3247681,Y
24-12-2020,578.1879883,Y
28-12-2020,579.5830688,Y
29-12-2020,575.8790894,Y
30-12-2020,571.7904053,Y
31-12-2020,567.5093384,Y
01-01-2021,578.6690063,Y
04-01-2021,581.0742188,Y
05-01-2021,586.4135132,Y
06-01-2021,581.9880981,Y
07-01-2021,578.0437012,Y
08-01-2021,586.4135132,Y
11-01-2021,605.1251831,Y
12-01-2021,600.6035767,Y
13-01-2021,596.8517456,Y
14-01-2021,590.694519,Y
15-01-2021,579.5349121,Y
18-01-2021,562.5548096,Y
19-01-2021,560.5826416,Y
20-01-2021,574.0032349,Y
21-01-2021,572.656189,Y
22-01-2021,562.5548096,Y
25-01-2021,551.8280029,Y
27-01-2021,550.9141235,Y
28-01-2021,543.1696777,Y
29-01-2021,538.5518188,Y
